link,text,date,no_likes,no_tweets,sentiment
https://twitter.com/rhizome000/status/1748797509990797507#m,"the financial markets have finally appropriated $swag, leveraging its digital egregore to fully encompass not only the subpar 9gag memery of yesteryear, but all digital culture, cleanly packaging it in a single contract address  FaxYQ3LVXP51rDP2yWGLWVrFAAHeSdFF8SGZxwj2dvor","Jan 20, 2024 · 7:59 PM UTC",0,0,0.0
https://twitter.com/kenjera2/status/1748797105215275032#m,Covid was created to give (WEF etc) the opportunity to consolidate their grip on financial markets via crypto's (CBDC's) to hide their mismanagement of financial markets of it & bring in their 'Great Reset'...they escape the impact of it whilst we all suffer the consequences.,"Jan 20, 2024 · 7:58 PM UTC",0,0,0.6597
https://twitter.com/perkiperki44/status/1748796503873740814#m,🇺🇸👀 #BTC #ETF Arthur Hayes believes BTC-ETFs can attract billions of dollars from broader financial markets. coindesk.com (https://www.coindesk.com/markets/2024/01/16/arthur-hayes-believes-bitcoin-etfs-could-bring-in-billions-from-tradfi/),"Jan 20, 2024 · 7:55 PM UTC",0,0,0.3612
https://twitter.com/julian2kwan/status/1748478954464596007#m,"Real World Asset #RWA Tokenization will transform the financial markets, take a look back at history to understand how big an opportunity this is, and why we started @IxSwap $IXS  A 🧵  We believe that the transformative forces of tokenization and the indispensable need for efficient issuance and investment processes will ultimately turn the tide for #RWA .   If you look back at the development of the capital markets, technological developments were always the key driver of massive transformation and growth and lead to all the investment vehicles running the financial system today. We dive into how this is also true for #ETFs  and why we believe this will be true for #RWA explosion for the alternatives including real estate, private equity, startups, private credit and debt and other investment assets.  Besides smartphones, social media, U.S. e-commerce retail sales, and industrial robots, #ETFs  (AUM) belong to the fastest-growing fields of technology. ETFs are a perfect example of how technology has shaped the capital markets over decades transforming what started out as a $11 million USD sector into a $6-7 Trillion USD sector today. We want to draw some parallels between the #ETF  story and the development of the #RWA industry.  But let us start from the beginning to understand the nature of this evolutionary process. The first #ETF  was created in 1989 and from that first fund (which was viewed by many as a failure) we now have over 5,000 globally traded #ETFs  and global AUM grew from a few million USD to 5 Trillion USD (AUM).  The #ETF market grew from one fund in 1993 to 102 funds by 2002. By the end of 2009 nearly 1,000 funds were already created. According to ETFGI, there are now 5,000 ETFs trading globally. And we now have...  🚀🚀🚀  The ETF success story and #RWA   So what was the reason for the massive growth of ETFs over the past three decades? The answer is clear: New technology allowed the creation of new investment products offering a wide range of benefits compared to their traditional counterparts. In contrast to costly, illiquid, and complicated mutual funds, ETFs offered new ways of passive investing. ETFs allowed tracking indexes by the use of computers. The graphic below captures some of the resulting benefits. As you might have noticed, this is, in essence, the security tokens story, but it took place 3 decades earlier with the technology of lower capabilities than available today.  The similarities in the benefits between ETFs and #RWA seem remarkable. In comparison to traditional funds, ETFs provided: liquidity, accessibility, lower costs, operational efficiencies, and transparency.  These are the same value propositions offered by #RWA. The difference though is that #RWA provide next-generation technology in the form of blockchain and Distributed Ledger Technologies (DLT) which allows for an even better and more efficient issuance and investment process.  Learnings from the #ETF story  One key takeaway from the #ETFs  developments is that the first wave of companies operating in a new technology-driven sector of the financial industry has (at first) to deal with resistance, confusion and lack of understanding. ETFs took off slowly but grew nearly exponentially after 1993. This indicates that it takes time for existing market participants and regulators to fully understand, accept and ultimately implement new technology-driven applications.   However,  the new wave of #RWA is being lead by a new type of founding team,  ex-#TradFi groups, launching new investment products using public blockchains like @base . This is a new world and has the banks on the back foot trying to keep up with the innovation and pace of change, ( I write more on this next week ""Startups versus Incumbents in the #RWA industry""  Secondly, the brave first adopters are the ones who will capture the largest market shares. The most prominent example of this is iShares which debuted its first international ETF in 1996. Today, iShares captures 1.56T USD of a 5.8T USD market and has a total of 357 ETFs being in 4 different asset classes including alternative assets, commodities, fixed income, and equity.  The case of #ETFs  shows how technology can and has radically changed the financial sector. We think that the financial industry is currently at an inflection point. We experience strong and persistent growth in interest and deal flow. More and more traditional market participants see the value in issuing and investing digitally. This gives us further confidence in the pursuit of our vision of a future where all participants in private markets use efficient and cost-effective technology-based platforms to leverage the full return prospects of their assets.  In 2021, @AaronOngsy myself and team we embarked on a mission to build the #Uniswap for #RWA, and that is @IxSwap  Anyone issuing or holding any #RWA can start their first liquidity pools and breath life into the secondary trading of their assets. Pools can start for as little as $10,000 of equity/debt and a trading pair token, never been possible before in the world of real asset investing.   @IxSwap is the Killer application for the #rwa industry.  100% built on public protocols, 100% built towards #DeFi , implementing the innovations and power of #DeFi paired with assets of the real world, $IXS is our native token on @IxSwap that powers transactions and operations of the platform for all users.  You can sign up at ixswap.io and follow the team at @IxSwap for all the latest updates and exciting product launches  LFG🚀🚀🚀","Jan 19, 2024 · 10:54 PM UTC",46,4,0.9988
https://twitter.com/btcFireDept/status/1748795393658208578#m,"How about?:  10 bitcoin today or  $5,000/month forever  same ratio.  This is effectively the opportunity cost of holding bitcoin in cold storage when you understand how to use  financial markets to generate income.","Jan 20, 2024 · 7:51 PM UTC",1,1,0.6908
https://twitter.com/GeekyForex/status/1748795289228513344#m,Understand the impact institutional investors have on financial markets #institutionalinvestors #foreignexchange #forextrading https://www.geekyforex.com/understanding-impact-of-major-players-on-swing-trading,"Jan 20, 2024 · 7:51 PM UTC",0,1,0.0
https://twitter.com/HouseofChimera/status/1748691968501149907#m,"BREAKING  🔹 BlackRock CEO Larry Fink views Bitcoin as a wealth-holding asset akin to gold and foresees a future of asset tokenization, revolutionizing financial markets with enhanced efficiency and transparency.  🔸 Slowly at first, then all at once, anon.","Jan 20, 2024 · 1:00 PM UTC",19,2,0.7579
https://twitter.com/ThePrimoAI/status/1748790774831976906#m,"5/8 📈 QuantStats: Financial Analysis  QuantStats extends Python's capabilities in financial markets analysis. This library streamlines performance and risk statistics calculations, providing a comprehensive suite of tools for evaluating trading strategies and portfolios.  Key Features: • Detailed performance analysis • Advanced risk metrics computation  QuantStats is ideal for traders and investors with detailed strategy and portfolio analysis.  https://github.com/ranaroussi/quantstats","Jan 20, 2024 · 7:33 PM UTC",0,1,0.5719
https://twitter.com/tobybmth/status/1748790607982592329#m,What would be the interest rate? What stipulations would it have? Are the financial markets aware of this? Who is understanding these kind of mortgages and how?,"Jan 20, 2024 · 7:32 PM UTC",6,0,0.6072
https://twitter.com/BobbyGiggz/status/1748789034048954703#m,"The introduction of Bitcoin as an ETF suggests it's gearing up to rival traditional assets such as real estate, bonds, and stocks in the financial markets. Brace yourself for increased dynamism in the US financial scene. The Gamestop vs. hedge funds face-off was just a taste of what's to come!","Jan 20, 2024 · 7:26 PM UTC",0,2,0.69
https://twitter.com/AlphaTradingPro/status/1658943238277832704#m,"""Full-time options trader and master of the market. Specializing in SPX. Sharing insights, strategies, and analysis to help you navigate the world of trading. Let's unlock the potential of the financial markets together!""","May 17, 2023 · 9:11 PM UTC",54,4,0.6996
https://twitter.com/Tariq2506/status/1748787999335440776#m,I will short everything in all the financial markets,"Jan 20, 2024 · 7:22 PM UTC",1,0,0.0
https://twitter.com/1MarketsWarrior/status/1748787266586132938#m,All experienced traders who have been trough many cycles and have successfully survived them are still in the game today because they studied their losses thoroughly and did not let those losses become big enough to take those traders out of the game.,"Jan 20, 2024 · 7:19 PM UTC",7,3,0.2732
https://twitter.com/syntheticdotcom/status/1748376337335672906#m,"The #GLP-1 bandwagon has created a variety of winners and losers in financial markets including companies in the medtech sector, weight loss companies and other biotechs caught in the blast zone of impact. https://synthetic.com/dual-agonists-push-weight-loss-drugs-into-full-bandwagon-mode/ #Ozempic","Jan 19, 2024 · 4:06 PM UTC",3,0,-0.1531
https://twitter.com/CryptoBeijing99/status/1746451085873799264#m,"BitBull.trade is transforming the financial industry thru the integration of AI, real-world assets, cryptocurrencies, & 🌐 financial markets. This unique combination delivers exceptional intelligence & unparalleled access, paving the way for the future of finance.#DeFi","Jan 14, 2024 · 8:36 AM UTC",4,2,0.5859
https://twitter.com/1MarketsWarrior/status/1748784205981704243#m,"4. Trading tools – YOU pick the tools YOU use that best suit YOUR chosen trading method/system: to place YOUR orders, see movements of the market, scan for YOUR potential trade ideas and monitor YOUR positions.","Jan 20, 2024 · 7:07 PM UTC",0,1,0.6369
https://twitter.com/PutinCup611/status/1748783167899857045#m,Capitalist societies are enslaved to the fiat currency. Who owns the financial markets? The Rothchilds,"Jan 20, 2024 · 7:02 PM UTC",0,0,-0.4019
https://twitter.com/MBermaui/status/1748782635701211302#m,Technical analysis of financial markets is not an absolute science or an absolute art.,"Jan 20, 2024 · 7:00 PM UTC",2,0,0.0
https://twitter.com/tobybmth/status/1748781703810761063#m,This is unrealistic to the core. The funding for mortgage which comes from swap rates would make it much worse. It’s all great to grab headlines but in reality it would not work at all until the financial markets get long term funding plan which underwrites the whole thing 🤷🏻,"Jan 20, 2024 · 6:57 PM UTC",2,2,0.128
https://twitter.com/livewitmymoms/status/1748780293383741607#m,"I have been a liberal for every election in my whole life, before you jump down my throat.   I just pay close attention to global financial markets for investment purposes, so I've been watching this decline for some time now. It has pushed me out of the lib camp for this elect.","Jan 20, 2024 · 6:51 PM UTC",0,0,-0.1027
https://twitter.com/konikwana/status/1748780148453982209#m,"Utilizing web-based platforms, online trading enables individuals to participate in the global financial markets.","Jan 20, 2024 · 6:50 PM UTC",0,0,0.0
https://twitter.com/economics/status/1748776929765855343#m,"Having pushed the soft landing narrative too far, financial markets will see any upside US economic data surprise with dread https://trib.al/HBsziBE","Jan 20, 2024 · 6:38 PM UTC",7,1,-0.2263
https://twitter.com/krlos90/status/1748779060459671616#m,Financial markets are dynamic and subject to fluctuations influenced by a myriad of factors. Investments with the potential for substantial returns are typically found in sectors or assets susceptible to market volatility. (5/6),"Jan 20, 2024 · 6:46 PM UTC",0,0,0.6249
